       10.49986458      278.28439331     537    1057  -82.79833333   37.31333333
       10.52448845      278.28439331     536    1057  -82.79861111   37.31333333
       10.54911232      277.90682983     535    1057  -82.79888889   37.31333333
       10.58856773      277.29901123     534    1056  -82.79916667   37.31361111
       10.61319160      277.28479004     533    1056  -82.79944444   37.31361111
       10.65264702      276.66546631     532    1055  -82.79972222   37.31388889
       10.69210243      276.21838379     531    1054  -82.80000000   37.31416667
       10.71672535      275.84399414     530    1054  -82.80027778   37.31416667
       10.74134827      275.58972168     529    1054  -82.80055556   37.31416667
       10.76597118      275.54257202     528    1054  -82.80083333   37.31416667
       10.79059410      274.97113037     527    1054  -82.80111111   37.31416667
       10.81521702      274.93270874     526    1054  -82.80138889   37.31416667
       10.83983994      274.26303101     525    1054  -82.80166667   37.31416667
       10.87929535      274.06784058     524    1053  -82.80194444   37.31444444
       10.91875076      273.43597412     523    1052  -82.80222222   37.31472222
       10.95820618      272.85003662     522    1051  -82.80250000   37.31500000
       10.99766159      272.73678589     521    1050  -82.80277778   37.31527778
       11.02849007      272.18893433     521    1049  -82.80277778   37.31555556
       11.05931854      271.88739014     521    1048  -82.80277778   37.31583333
       11.09877396      271.19366455     520    1047  -82.80305556   37.31611111
       11.12960243      270.95898438     520    1046  -82.80305556   37.31638889
       11.16905689      270.59805298     519    1045  -82.80333333   37.31666667
       11.19988537      270.40963745     519    1044  -82.80333333   37.31694444
       11.23933983      270.08486938     518    1043  -82.80361111   37.31722222
       11.27879429      269.13839722     517    1042  -82.80388889   37.31750000
       11.30962276      269.05133057     517    1041  -82.80388889   37.31777778
       11.34045124      268.22399902     517    1040  -82.80388889   37.31805556
       11.37990570      268.22399902     518    1039  -82.80361111   37.31833333
       11.41073418      268.22399902     518    1038  -82.80361111   37.31861111
       11.45018864      267.99276733     519    1037  -82.80333333   37.31888889
       11.48101711      267.86761475     519    1036  -82.80333333   37.31916667
       11.51184559      267.57284546     519    1035  -82.80333333   37.31944444
       11.54267406      267.55368042     519    1034  -82.80333333   37.31972222
       11.57350254      267.55368042     519    1033  -82.80333333   37.32000000
       11.60433102      267.55368042     519    1032  -82.80333333   37.32027778
       11.64378548      267.55368042     520    1031  -82.80305556   37.32055556
       11.67461395      267.55368042     520    1030  -82.80305556   37.32083333
       11.70544243      267.55368042     520    1029  -82.80305556   37.32111111
       11.74489594      267.28643799     519    1028  -82.80333333   37.32138889
       11.77572441      267.28643799     519    1027  -82.80333333   37.32166667
       11.81517792      266.98663330     518    1026  -82.80361111   37.32194444
       11.84600639      266.89916992     518    1025  -82.80361111   37.32222222
       11.87683487      266.89916992     518    1024  -82.80361111   37.32250000
       11.91628838      266.89916992     519    1023  -82.80333333   37.32277778
       11.94711685      266.77160645     519    1022  -82.80333333   37.32305556
       11.98657036      266.77160645     520    1021  -82.80305556   37.32333333
       12.01739883      266.77160645     520    1020  -82.80305556   37.32361111
       12.05685234      266.76019287     521    1019  -82.80277778   37.32388889
       12.09630585      266.76019287     522    1018  -82.80250000   37.32416667
       12.12713432      266.49194336     522    1017  -82.80250000   37.32444444
       12.15796280      266.49194336     522    1016  -82.80250000   37.32472222
       12.18879128      266.49194336     522    1015  -82.80250000   37.32500000
       12.21961975      266.49194336     522    1014  -82.80250000   37.32527778
       12.25907326      266.49194336     521    1013  -82.80277778   37.32555556
       12.29852581      266.36022949     522    1012  -82.80250000   37.32583333
       12.32935429      266.04452515     522    1011  -82.80250000   37.32611111
       12.36018276      266.04452515     522    1010  -82.80250000   37.32638889
       12.39101124      265.73690796     522    1009  -82.80250000   37.32666667
       12.42183971      265.45654297     522    1008  -82.80250000   37.32694444
       12.45266819      265.45654297     522    1007  -82.80250000   37.32722222
       12.49212074      264.88650513     521    1006  -82.80277778   37.32750000
       12.52294922      264.85296631     521    1005  -82.80277778   37.32777778
       12.55377769      264.84945679     521    1004  -82.80277778   37.32805556
       12.59323025      264.84945679     522    1003  -82.80250000   37.32833333
       12.62405872      264.48294067     522    1002  -82.80250000   37.32861111
       12.65488720      264.48294067     522    1001  -82.80250000   37.32888889
       12.69433975      264.48294067     523    1000  -82.80222222   37.32916667
       12.72516823      264.06777954     523     999  -82.80222222   37.32944444
       12.76462078      264.06777954     524     998  -82.80194444   37.32972222
       12.79544926      264.06777954     524     997  -82.80194444   37.33000000
       12.83490181      263.90060425     525     996  -82.80166667   37.33027778
       12.87435341      263.61575317     524     995  -82.80194444   37.33055556
       12.90518188      263.37124634     524     994  -82.80194444   37.33083333
       12.93601036      263.30957031     524     993  -82.80194444   37.33111111
       12.96683884      263.30957031     524     992  -82.80194444   37.33138889
       13.00629044      263.30957031     523     991  -82.80222222   37.33166667
       13.03711891      262.74859619     523     990  -82.80222222   37.33194444
       13.06794739      262.74859619     523     989  -82.80222222   37.33222222
       13.09877586      262.42611694     523     988  -82.80222222   37.33250000
       13.13822746      262.42611694     522     987  -82.80250000   37.33277778
       13.17767906      262.35421753     521     986  -82.80277778   37.33305556
       13.20229626      262.35421753     520     986  -82.80305556   37.33305556
       13.24174786      262.33096313     519     985  -82.80333333   37.33333333
       13.26636505      262.15554810     518     985  -82.80361111   37.33333333
       13.30581665      262.15554810     517     986  -82.80388889   37.33305556
       13.33043385      262.15554810     516     986  -82.80416667   37.33305556
       13.36988544      261.69799805     515     985  -82.80444444   37.33333333
       13.39450264      261.69799805     514     985  -82.80472222   37.33333333
       13.41911983      261.69799805     513     985  -82.80500000   37.33333333
       13.45857143      261.69799805     512     984  -82.80527778   37.33361111
       13.48318863      261.34442139     511     984  -82.80555556   37.33361111
       13.50780582      260.98873901     510     984  -82.80583333   37.33361111
       13.53242302      260.64788818     509     984  -82.80611111   37.33361111
       13.55704021      260.62286377     508     984  -82.80638889   37.33361111
